"","x"
"49055",2126842.39032176
"49056",1827325.02016835
"49057",1465808.59511969
"49058",1408977.46898662
"49059",1360659.65869989
"49060",1356888.28242211
"49061",1354519.45126973
"49062",1297062.79119978
"49063",1328447.33705221
"49064",1403437.26296302
"49065",1591477.54520341
"49066",1828385.29965666
"49067",2142749.90449821
"49068",2420160.9976782
"49069",2559304.97125297
"49070",2621665.72711448
"49071",2662716.93050028
"49072",2675164.91357885
"49073",2692148.87874729
"49074",2684039.47488323
"49075",2638359.3379605
"49076",2533075.27258059
"49077",2386198.36002459
"49078",2310823.70497381
"49079",2212281.52698371
"49080",2020426.20412518
"49081",1564204.97585546
"49082",1485377.66896493
"49083",1434883.73570596
"49084",1405911.89852948
"49085",1389078.80082089
"49086",1350166.5978081
"49087",1359220.88502967
"49088",1438585.2796603
"49089",1604286.03937958
"49090",1863335.56358706
"49091",2201796.01471991
"49092",2393749.01869169
"49093",2567988.26468399
"49094",2670480.40893498
"49095",2710285.15449461
"49096",2686720.79193957
"49097",2709054.71827992
"49098",2687004.66852553
"49099",2635648.92458767
"49100",2485163.53082984
"49101",2460048.70230163
"49102",2416363.22385492
"49103",2300885.86421133
"49104",2141742.86393985
"49105",1555242.69848319
"49106",1480442.8156131
"49107",1427978.86873764
"49108",1390533.52562583
"49109",1397994.22170543
"49110",1374711.69867094
"49111",1396269.288167
"49112",1425919.44075195
"49113",1634344.04350221
"49114",1882965.84860187
"49115",2179478.11342168
"49116",2399836.18914804
"49117",2530050.44980934
"49118",2676443.92327582
"49119",2716266.475062
"49120",2682030.9201931
"49121",2697735.29967142
"49122",2649856.04009804
"49123",2510849.18981012
"49124",2423789.34579942
"49125",2322733.6897065
"49126",2234819.19834907
"49127",2076299.69440145
"49128",1818257.72169034
"49129",1522740.86152882
"49130",1477155.86281615
"49131",1431257.87413041
"49132",1424065.73639189
"49133",1388269.42261701
"49134",1357271.5373451
"49135",1338204.51173466
"49136",1444452.91342243
"49137",1611281.90611979
"49138",1811795.99071613
"49139",2165097.51796143
"49140",2378834.08532899
"49141",2568631.44862644
"49142",2681849.48975916
"49143",2730846.668712
"49144",2717158.4855055
"49145",2712552.95877689
"49146",2637774.43624452
"49147",2622878.26797595
"49148",2477844.70010769
"49149",2440810.00740676
"49150",2414481.58434857
"49151",2233483.95761156
"49152",2046984.54918552
"49153",1579244.00550877
"49154",1572084.82935789
"49155",1525529.87056027
"49156",1467965.45093805
"49157",1448584.73695469
"49158",1414960.95394267
"49159",1416310.9776464
"49160",1462776.71799799
"49161",1672614.68524675
"49162",1936891.0854135
"49163",2195892.49410877
"49164",2404082.48019133
"49165",2583227.33161251
"49166",2661420.63679616
"49167",2688582.26421325
"49168",2679217.88310062
"49169",2665734.97454466
"49170",2611972.44414734
"49171",2524958.9081533
"49172",2375370.69381122
"49173",2160160.76578828
"49174",2110054.67553562
"49175",1878973.25396294
"49176",1648985.18078994
"49177",1453508.9154637
"49178",1389787.8240177
"49179",1298076.27685501
"49180",1221743.64563358
"49181",1212166.77848292
"49182",1199173.96701842
"49183",1228575.12787268
"49184",1271082.68743047
"49185",1465618.20138764
"49186",1753222.12271377
"49187",2108325.23533603
"49188",2294801.53693285
"49189",2451774.52449849
"49190",2583036.16259516
"49191",2601430.59224242
"49192",2593752.55839735
"49193",2591124.01787448
"49194",2525836.04782431
"49195",2387510.03088547
"49196",2234641.7133956
"49197",2136657.55729146
"49198",1996229.15691532
"49199",1858379.82183197
"49200",1686388.11970608
"49201",1440661.20514162
"49202",1321139.69009585
"49203",1250972.64037366
"49204",1215882.77710993
"49205",1168806.39874519
"49206",1171697.07410327
"49207",1326865.39249551
"49208",1309819.29770933
"49209",1451619.58842648
"49210",1867361.67743176
"49211",2108068.33416264
"49212",2265710.09999764
"49213",2500822.32517878
"49214",2561993.15828314
"49215",2611991.76469808
"49216",2673514.40195435
"49217",2668449.77807668
"49218",2639512.53620806
"49219",2585808.55788928
"49220",2404071.58977079
"49221",2252245.09700435
"49222",2217338.99101119
"49223",2129423.36007539
"49224",1981190.08644239
"49225",1546582.45608095
"49226",1524698.86618571
"49227",1528393.02796587
"49228",1414130.0521175
"49229",1372952.80977126
"49230",1354072.80676117
"49231",1367518.97330805
"49232",1446394.32804925
"49233",1699322.35976402
"49234",1993999.37529555
"49235",2168648.88436129
"49236",2413404.89051403
"49237",2497405.41422452
"49238",2585464.19233822
"49239",2646564.94125382
"49240",2654385.89531004
"49241",2678789.61188134
"49242",2619715.80941816
"49243",2569337.8447015
"49244",2473857.1623433
"49245",2321143.79132961
"49246",2198880.09059722
"49247",1989131.7543477
"49248",1826824.04470684
"49249",1466851.83196769
"49250",1367260.12341363
"49251",1289731.25276144
"49252",1233546.33308296
"49253",1219772.47284436
"49254",1175462.41585453
"49255",1319847.19030704
"49256",1310700.57566175
"49257",1446726.58535264
"49258",1681029.30732105
"49259",1949548.02567912
"49260",2223489.18841875
"49261",2433417.44459872
"49262",2591012.45186144
"49263",2682098.08133533
"49264",2687628.38494236
"49265",2690603.53254422
"49266",2619177.53036671
"49267",2549033.5675688
"49268",2424432.70570174
"49269",2306857.45268187
"49270",2219467.53649779
"49271",2014811.44734824
"49272",1769297.30098356
"49273",1438795.99950158
"49274",1356744.75714049
"49275",1292607.43069356
"49276",1252977.02161131
"49277",1244313.11977575
"49278",1189444.78742305
"49279",1325297.29185466
"49280",1344247.96861102
"49281",1513721.03317868
"49282",1725588.04267379
"49283",1950397.39248388
"49284",2202627.83153705
"49285",2432079.07349713
"49286",2576285.59514081
"49287",2652981.09434625
"49288",2669750.95350799
"49289",2676539.99677833
"49290",2611328.1433373
"49291",2571143.34033214
"49292",2411568.78315217
"49293",2284837.22537211
"49294",2179689.60235444
"49295",1939394.08907673
"49296",1754723.10613514
"49297",1377576.59792685
"49298",1256867.04405095
"49299",1193223.36910763
"49300",1186059.45638112
"49301",1179651.47283462
"49302",1142918.45269006
"49303",1271316.19029418
"49304",1299070.87096313
"49305",1436673.92690757
"49306",1672153.18789962
"49307",1949672.17503942
"49308",2127744.79303041
"49309",2312299.51636875
"49310",2452375.30776531
"49311",2603526.03690754
"49312",2628709.62428604
"49313",2654007.2413188
"49314",2570552.25073707
"49315",2480835.05295887
"49316",2227400.46679365
"49317",2082406.3878821
"49318",2008240.99847813
"49319",1806550.82285787
"49320",1621475.10533585
"49321",1337314.09475867
"49322",1328593.17749065
"49323",1240349.18578308
"49324",1199700.3302877
"49325",1197846.26240288
"49326",1177809.27907609
"49327",1213502.38658657
"49328",1296061.80068225
"49329",1515812.2703144
"49330",1650215.77976917
"49331",1879269.41119184
"49332",2116787.62564576
"49333",2330579.77188853
"49334",2523333.84139553
"49335",2608275.42534226
"49336",2638245.62483369
"49337",2668858.34336708
"49338",2603191.25437219
"49339",2523989.52331876
"49340",2390977.04805839
"49341",2137527.48696909
"49342",2104893.88368302
"49343",1964889.89937759
"49344",1818651.99798881
"49345",1439086.45094487
"49346",1320926.37663798
"49347",1315452.74022641
"49348",1227380.20669282
"49349",1244161.1927522
"49350",1173795.44726004
"49351",1215905.33747712
"49352",1322994.63224778
"49353",1546881.14775231
"49354",1748020.78126773
"49355",2086742.50043367
"49356",2289509.50185195
"49357",2477880.20053389
"49358",2554227.65850791
"49359",2661525.8619148
"49360",2665261.26315028
"49361",2647311.57755006
"49362",2649872.04471178
"49363",2581784.24924356
"49364",2479962.32282825
"49365",2347894.90672776
"49366",2234455.19243379
"49367",2053751.85454063
"49368",1954647.01240542
"49369",1469387.80373953
"49370",1413583.07635518
"49371",1384544.01203811
"49372",1462350.99791111
"49373",1396354.27338855
"49374",1391469.09276403
"49375",1383059.04614556
"49376",1450535.31274366
"49377",1626547.1657547
"49378",1817147.65026959
"49379",2102271.13715431
"49380",2339623.8965064
"49381",2499478.20507142
"49382",2603848.49979059
"49383",2675474.75804479
"49384",2679475.80811145
"49385",2677926.03769881
"49386",2668686.22028929
"49387",2646891.84314055
"49388",2541479.97663927
"49389",2404618.18149745
"49390",2330414.4892119
"49391",2194725.43574122
"49392",1952273.61028117
"49393",1466192.02830937
"49394",1426530.03911654
"49395",1371815.1647692
"49396",1343675.75131784
"49397",1301468.05141826
"49398",1341685.27881901
"49399",1372015.99575985
"49400",1433524.04004056
"49401",1563341.66258605
"49402",1791392.79901249
"49403",2049627.10097007
"49404",2161008.23415266
"49405",2496063.88433829
"49406",2631876.86173779
"49407",2670136.20242485
"49408",2677372.35210666
"49409",2681995.83040666
"49410",2669761.4249941
"49411",2660288.34695276
"49412",2544185.44149165
"49413",2428655.34977965
"49414",2315145.1520851
"49415",2098885.8022634
"49416",1798146.74173413
"49417",1468403.40505228
"49418",1394240.72577516
"49419",1314744.49167894
"49420",1239271.30524787
"49421",1183891.61479955
"49422",1188344.94926797
"49423",1289471.76584529
"49424",1351411.40363262
"49425",1496109.4455292
"49426",1815874.48002259
"49427",2028622.69333463
"49428",2298934.55030498
"49429",2479555.1120238
"49430",2614896.722132
"49431",2666419.72834737
"49432",2688821.13925278
"49433",2687960.65291945
"49434",2681346.57111771
"49435",2629299.84998101
"49436",2421308.57044444
"49437",2263800.74572778
"49438",2114281.92859372
"49439",2124501.23280454
"49440",1892732.27486669
"49441",1369456.89759908
"49442",1290224.02849384
"49443",1176339.22202702
"49444",1166144.51860357
"49445",1181110.33722557
"49446",1164915.69361642
"49447",1270652.19762426
"49448",1298309.83913977
"49449",1434980.31666946
"49450",1590476.31911884
"49451",1843047.40077128
"49452",2127698.36297088
"49453",2356823.12195879
"49454",2506139.65378609
"49455",2600600.36752294
"49456",2647596.28162656
"49457",2672061.81304446
"49458",2652522.85054307
"49459",2552907.6529566
"49460",2300132.65229011
"49461",2315270.47916961
"49462",2092579.84208514
"49463",2074016.99670035
"49464",1825074.70184266
"49465",1470146.04227263
"49466",1408267.69665032
"49467",1386516.56401282
"49468",1329058.90814709
"49469",1322451.42079067
"49470",1256914.16700214
"49471",1360101.35329444
"49472",1381763.75429343
"49473",1553530.47108332
"49474",1739105.67679972
"49475",1979698.87263118
"49476",2184230.471068
"49477",2396721.06965868
"49478",2431104.0968469
"49479",2531836.46188685
"49480",2559067.62910726
"49481",2342856.86916165
"49482",2345921.47481641
"49483",2259291.88624404
"49484",2144119.47586142
"49485",2008461.08184357
"49486",1872680.83821334
"49487",1729982.32947826
"49488",1571510.74696973
"49489",1365739.27727957
"49490",1287879.36216455
"49491",1236696.08230027
"49492",1172281.31650462
"49493",1156558.66094323
"49494",1139782.65071947
"49495",1216347.34135262
"49496",1248441.71644066
"49497",1403876.50198928
"49498",1551611.94201256
"49499",1845067.79117945
"49500",2057806.93753979
"49501",2384906.31923592
"49502",2456646.73751816
"49503",2528392.87784165
"49504",2544992.7339464
"49505",2428810.58156528
"49506",2299515.37105508
"49507",1992037.31992707
"49508",1862321.69132945
"49509",1802908.61707303
"49510",1711025.67187531
"49511",1596838.52318799
"49512",1426171.01960509
"49513",1228521.68518705
"49514",1176229.20197187
"49515",1106682.29925733
"49516",1086124.16370928
"49517",1069746.46926399
"49518",1083369.05321698
"49519",1132397.73900759
"49520",1205029.06895224
"49521",1349537.36617502
"49522",1538012.82329156
"49523",1758324.8555806
"49524",1998350.20999146
"49525",2271336.63472474
"49526",2321715.51420021
"49527",2495534.9563483
"49528",2508798.72370151
"49529",2560339.08453299
"49530",2385326.36281546
"49531",2291322.2974861
"49532",2146959.79427377
"49533",1989949.4941318
"49534",1888499.85222406
"49535",1669538.33151759
"49536",1545299.93034037
"49537",1331460.24854566
"49538",1268128.72366176
"49539",1250484.33910129
"49540",1167892.54585074
"49541",1155338.9791901
"49542",1174381.58408023
"49543",1274021.09408261
"49544",1289260.33270728
"49545",1439616.50730221
"49546",1657892.20576216
"49547",1938448.83544521
"49548",2148408.52178414
"49549",2357336.67462639
"49550",2443603.20813168
"49551",2545081.2798076
"49552",2609746.34223766
"49553",2582580.42213987
"49554",2523759.99924524
"49555",2428023.21123968
"49556",2342278.83558844
"49557",2238317.32374153
"49558",2116835.52924719
"49559",1937884.93450413
"49560",1754753.26121775
"49561",1407162.23848639
"49562",1306193.86100279
"49563",1290174.37927858
"49564",1241925.76223917
"49565",1167084.20304255
"49566",1177128.26211365
"49567",1286413.69149751
"49568",1310838.68186726
"49569",1517083.72018564
"49570",1702973.15265995
"49571",2024460.00438813
"49572",2270124.15267832
"49573",2446847.81035024
"49574",2585994.27149217
"49575",2642872.42804129
"49576",2657388.11888074
"49577",2670720.75190474
"49578",2594745.38534347
"49579",2535686.46405004
"49580",2379929.19476331
"49581",2302494.69647731
"49582",2237377.34438096
"49583",1968891.10736209
"49584",1846810.22314039
"49585",1447238.01940355
"49586",1407026.98028509
"49587",1278237.76293214
"49588",1243278.95326016
"49589",1223711.87811772
"49590",1192522.38628663
"49591",1282137.28411712
"49592",1385132.20158593
"49593",1564128.17696327
"49594",1806617.08460484
"49595",2057262.40267296
"49596",2285804.85311252
"49597",2485079.53935568
"49598",2566382.40691215
"49599",2645926.38768735
"49600",2670121.40029578
"49601",2685481.99235892
"49602",2604811.03075831
"49603",2502204.07022782
"49604",2374453.10138242
"49605",2199212.27600494
"49606",2074601.06581369
"49607",1899582.39986261
"49608",1682103.56829001
"49609",1361594.62309712
"49610",1267623.71264239
"49611",1197227.76890058
"49612",1167416.50583739
"49613",1166518.0080833
"49614",1160702.0948443
"49615",1266397.3812206
"49616",1307568.34030398
"49617",1433457.95152879
"49618",1658096.95097314
"49619",1972817.6591427
"49620",2178603.93563442
"49621",2457624.73261269
"49622",2569864.28645501
"49623",2648973.19160184
"49624",2642363.44230775
"49625",2619496.8448816
"49626",2499959.62227698
"49627",2382393.68855094
"49628",2321857.26576454
"49629",2225105.53107545
"49630",2074165.45184121
"49631",1904565.46394464
"49632",1797926.8044728
"49633",1446858.21733136
"49634",1311540.96723864
"49635",1273812.71566611
"49636",1208494.66060101
"49637",1169148.09664611
"49638",1178959.63813628
"49639",1268006.52161743
"49640",1279714.78888826
"49641",1415605.88636789
"49642",1643147.84008125
"49643",1865844.8011349
"49644",2094378.67815335
"49645",2142641.38006138
"49646",2217410.25435
"49647",2251093.09356126
"49648",2206735.08201166
"49649",2134234.14471821
"49650",2091627.83590581
"49651",2059373.19526576
"49652",1932202.70937605
"49653",1899894.20161547
"49654",1829241.12304865
"49655",1755920.5019169
"49656",1496607.28577375
"49657",1307234.71582034
"49658",1260561.86638145
"49659",1246690.22170844
"49660",1167437.77780856
"49661",1182384.96533561
"49662",1192250.79871778
"49663",1241108.23893989
"49664",1309688.60584456
"49665",1440243.26805356
"49666",1649337.11747936
"49667",1838570.62041213
"49668",2140173.66792096
"49669",2255375.73532992
"49670",2246286.06241697
"49671",2314230.96737897
"49672",2320256.26117039
"49673",2242770.98260303
"49674",2092196.67814738
"49675",2096176.08629498
"49676",2024137.20942674
"49677",1981626.29258639
"49678",1863248.07744272
"49679",1709089.00156253
"49680",1545443.00056967
"49681",1276056.04316425
"49682",1230592.68805716
"49683",1210627.81577221
"49684",1192098.40741214
"49685",1158493.63207231
"49686",1169976.80987393
"49687",1224228.49219062
"49688",1238411.27712469
"49689",1423659.43727517
"49690",1663478.63017597
"49691",1931607.87298174
"49692",2160966.34590338
"49693",2291674.17144858
"49694",2302491.68847232
"49695",2347180.62709662
"49696",2341105.68177227
"49697",2310457.25650487
"49698",2073291.19512333
"49699",1863985.09220661
"49700",1860955.83545409
"49701",1843900.25036881
"49702",1736421.8792248
"49703",1580677.32868008
"49704",1469122.87529148
"49705",1238198.75873776
"49706",1166221.72784401
"49707",1125471.33648483
"49708",1099200.94517102
"49709",1096498.85714891
"49710",1136946.04911755
"49711",1267508.50347389
"49712",1261973.63351474
"49713",1338910.20198194
"49714",1537310.07001825
"49715",1793475.30388446
"49716",2054011.20419586
"49717",2343345.38603114
"49718",2344592.53885982
"49719",2479608.25079292
"49720",2533853.15456431
"49721",2501804.3443698
"49722",2370196.95856984
"49723",2295652.9359045
"49724",2193900.23262487
"49725",2079773.34384407
"49726",2018407.19478722
"49727",1865382.11725385
"49728",1665629.13507953
"49729",1329128.08042778
"49730",1267985.47599988
"49731",1238660.85557204
"49732",1138836.88308033
"49733",1111559.07670778
"49734",1117340.06744739
"49735",1225466.53120359
"49736",1294508.09116887
"49737",1427336.84232807
"49738",1591795.43663615
"49739",1846311.67269107
"49740",2117331.78898176
"49741",2269838.8264105
"49742",2352603.1144866
"49743",2477798.50514317
"49744",2486909.72272592
"49745",2511678.7454783
"49746",2526591.39699298
"49747",2443567.51081669
"49748",2252725.9568277
"49749",2162019.2627873
"49750",1998761.50220679
"49751",1803132.17266444
"49752",1573863.20880479
"49753",1298557.33798569
"49754",1227372.69241883
"49755",1157641.14231372
"49756",1140974.96881665
"49757",1093547.1262051
"49758",1086129.27857124
"49759",1247232.50886449
"49760",1262186.33936476
"49761",1419717.55701851
"49762",1624583.55678464
"49763",1754878.25170789
"49764",2077971.61916827
"49765",2240077.6262277
"49766",2407652.60133586
"49767",2369627.85239609
"49768",2474033.99657112
"49769",2396381.98590362
"49770",2398989.51364849
"49771",2325147.14603574
"49772",2230165.65280595
"49773",2117339.9082572
"49774",2000767.97962654
"49775",1841449.62225103
"49776",1621296.29710638
"49777",1306448.7017214
"49778",1286611.65549732
"49779",1187574.02507424
"49780",1176322.48256087
"49781",1176363.17408455
"49782",1143255.17586642
"49783",1275224.27639058
"49784",1326786.85882387
"49785",1471865.22696885
"49786",1639087.12571232
"49787",1923934.21568272
"49788",2109749.43772708
"49789",2297489.32640345
"49790",2393430.70354406
"49791",2507964.77124248
"49792",2468762.79224656
"49793",2495412.40811372
"49794",2388611.03796039
"49795",2345039.51971492
"49796",2253247.90606721
"49797",2160993.04779998
"49798",2030063.6374499
"49799",1837171.3097541
"49800",1632412.75790352
"49801",1310817.01403704
"49802",1264517.12368631
"49803",1222637.48666391
"49804",1199928.03792893
"49805",1217789.12851071
"49806",1180369.52766168
"49807",1264982.30378687
"49808",1318234.18508225
"49809",1442220.16457977
"49810",1626249.58363006
"49811",1746910.41547438
"49812",2019189.78579025
"49813",2247426.96537092
"49814",2290170.60391128
"49815",2319631.39130014
"49816",2344287.84233385
"49817",2341065.45268195
"49818",2370075.50969575
"49819",2292954.11993598
"49820",2186408.44160829
"49821",2080451.23489568
"49822",1941983.00864913
"49823",1710978.29643682
"49824",1556518.82274936
"49825",1287246.58748174
"49826",1180611.5430105
"49827",1176373.65947621
"49828",1088628.74012206
"49829",1074660.11988728
"49830",1068555.77609896
"49831",1160128.2483245
"49832",1185601.81726672
"49833",1371960.64050084
"49834",1544814.61304353
"49835",1772180.04327259
"49836",1975053.96728694
"49837",2104648.86440952
"49838",2257303.2559819
"49839",2284804.32178357
"49840",2394233.04124224
"49841",2338273.6032701
"49842",2254796.81078068
"49843",2102821.64554707
"49844",2116479.635982
"49845",1983114.63738899
"49846",1841838.68466007
"49847",1708225.56800802
"49848",1533093.88841927
"49849",1236170.69271308
"49850",1159678.29805429
"49851",1093251.78819258
"49852",1079718.35191764
"49853",1049292.12964386
"49854",1055405.40454922
"49855",1101314.62986009
"49856",1160670.42993089
"49857",1355005.34756688
"49858",1608812.35640025
"49859",1773068.16527086
"49860",2051792.25335988
"49861",2244859.40744794
"49862",2411374.92578462
"49863",2460614.51237781
"49864",2506521.26293028
"49865",2495541.62793594
"49866",2359158.32548779
"49867",2261192.20952777
"49868",2127074.07849722
"49869",1949420.28662402
"49870",1767541.56541078
"49871",1549990.42622087
"49872",1410624.0960878
"49873",1251214.58533175
"49874",1153952.64060048
"49875",1088049.67626087
"49876",1056066.12425773
"49877",1063338.82850802
"49878",1086411.88873043
"49879",1211447.88033119
"49880",1212004.79684355
"49881",1357185.37575441
"49882",1567393.71375881
"49883",1783971.51398336
"49884",2033438.58724846
"49885",2348912.66347807
"49886",2401026.07969756
"49887",2457905.98640337
"49888",2421859.33399132
"49889",2274117.85638977
"49890",2223662.92529577
"49891",2127140.51764916
"49892",1941091.24371552
"49893",1809591.99628427
"49894",1765238.02126566
"49895",1607828.70254851
"49896",1419066.07128621
"49897",1195565.98420454
"49898",1148286.3862701
"49899",1117204.32301978
"49900",1100082.49876302
"49901",1094718.12027382
"49902",1109194.1936409
"49903",1290589.09965741
"49904",1276438.18697705
"49905",1398877.49880502
"49906",1572866.87244496
"49907",1837288.88141497
"49908",1982440.95091705
"49909",2177293.25201401
"49910",2323511.76882577
"49911",2363987.29062705
"49912",2386454.88598622
"49913",2291960.3496527
"49914",2263292.05772858
"49915",2149988.73443505
"49916",2007237.00261355
"49917",2050898.98874862
"49918",1954711.7033667
"49919",1677229.75475443
"49920",1486058.31815271
"49921",1227427.22252232
"49922",1171721.70504527
"49923",1127467.95230611
"49924",1110754.62656645
"49925",1107529.84107943
"49926",1138161.26965062
"49927",1285821.76596726
"49928",1327820.97895084
"49929",1418056.60067785
"49930",1614421.14580131
"49931",1915200.74417128
"49932",2022690.72669986
"49933",2293160.51637866
"49934",2399373.98370506
"49935",2467515.76149003
"49936",2410295.34562723
"49937",2382628.64446365
"49938",2285986.5339198
"49939",2181404.6863
"49940",2049475.30263651
"49941",1894585.37418037
"49942",1764114.23432488
"49943",1611959.30951599
"49944",1414153.02337271
"49945",1241333.33154725
"49946",1153573.02616257
"49947",1121270.7208565
"49948",1081961.77167875
"49949",1076057.87154091
"49950",1101303.08026
"49951",1256524.25154563
"49952",1282398.19398058
"49953",1421381.43259225
"49954",1588447.73858007
"49955",1828219.66816961
"49956",2066556.39010918
"49957",2237972.29993273
"49958",2284630.63448772
"49959",2365196.5416753
"49960",2476323.83547451
"49961",2422549.95289094
"49962",2427864.40294511
"49963",2273258.68577934
"49964",2133654.27289946
"49965",2080868.36132908
"49966",2022907.02380086
"49967",1752623.3474519
"49968",1486058.58022399
"49969",1304462.61789093
"49970",1169935.21439288
"49971",1115473.63708125
"49972",1157092.82501063
"49973",1129873.44063998
"49974",1144478.03943064
"49975",1284077.45672233
"49976",1287183.72205007
"49977",1432050.14535698
"49978",1586737.45660706
"49979",1878928.11098338
"49980",2034587.87334709
"49981",2234664.89411095
"49982",2254728.27317293
"49983",2341456.79067198
"49984",2491648.03903864
"49985",2404769.13050145
"49986",2391332.87732502
"49987",2324337.17304493
"49988",2141288.82178254
"49989",2065846.70852627
"49990",2026540.03314548
"49991",1826082.8325078
"49992",1619203.81984852
"49993",1335323.08695835
"49994",1266460.99392995
"49995",1204598.62875595
"49996",1191563.55223484
"49997",1155714.29077581
"49998",1156491.98494124
"49999",1237032.6941849
"50000",1254581.89269394
"50001",1439880.39783102
"50002",1622454.09965409
"50003",1924844.393259
"50004",2107625.90365093
"50005",2267970.18227451
"50006",2340022.47280116
"50007",2402893.86150187
"50008",2400938.89847272
"50009",2434197.43559265
"50010",2419672.13030199
"50011",2368634.86825987
"50012",2150165.99617226
"50013",2085412.23522837
"50014",2024367.17932643
"50015",1818939.10718425
"50016",1676906.8046844
"50017",1312704.75308984
"50018",1243148.00507877
"50019",1174991.70695027
"50020",1164226.06433884
"50021",1128917.49192725
"50022",1142063.6202905
"50023",1131068.10643083
"50024",1192638.65873565
"50025",1373417.29354116
"50026",1656863.05647397
"50027",1918071.78072928
"50028",2160094.96395735
"50029",2309970.83488901
"50030",2467274.52538158
"50031",2512412.06742199
"50032",2554581.01112608
"50033",2504144.26461961
"50034",2440721.13671378
"50035",2356937.45829926
"50036",2222819.09617408
"50037",2144118.79900629
"50038",1979464.71204986
"50039",1820385.84211395
"50040",1611396.18685025
"50041",1312227.88632916
"50042",1280497.04009083
"50043",1165473.88786969
"50044",1161163.56040205
"50045",1162929.24067486
"50046",1138758.49932386
"50047",1262055.49881596
"50048",1289881.05005191
"50049",1321765.45560264
"50050",1445126.61007371
"50051",1569807.71738956
"50052",1796510.1665249
"50053",1905353.01865814
"50054",2127421.67969258
"50055",2206381.86316403
"50056",2300873.4199185
"50057",2299193.39147904
"50058",2239618.70668641
"50059",2193944.17893496
"50060",1977000.88080903
"50061",1848537.92082464
"50062",1745930.582355
"50063",1573924.09841073
"50064",1393063.99042707
"50065",1170200.31112448
"50066",1119018.03071321
"50067",1039981.90924294
"50068",1021037.38193477
"50069",1022249.11117922
"50070",1038966.67180215
"50071",1189151.77478466
"50072",1218731.59240029
"50073",1273552.68934941
"50074",1378291.79350944
"50075",1538542.33340222
"50076",1754797.91329777
"50077",1922405.12313016
"50078",2051679.48078466
"50079",2045936.86387407
"50080",2100584.77125
"50081",2040753.39551901
"50082",2036218.26150428
"50083",1933276.8013031
"50084",1828737.16174793
"50085",1719434.46721832
"50086",1607145.14429663
"50087",1474598.15777385
"50088",1346175.17797643
"50089",1113924.51431572
"50090",1054970.29233355
"50091",1037046.96506053
"50092",1020111.34171377
"50093",1028891.59771387
"50094",1045101.65703831
"50095",1170508.82666769
"50096",1182720.70321712
"50097",1213917.1183549
"50098",1259492.49384086
"50099",1313806.81835903
"50100",1378973.48202459
"50101",1423757.3731072
"50102",1508589.37514534
"50103",1604774.50465301
"50104",1699104.31591759
"50105",1795346.68196216
"50106",1876862.76532334
"50107",1852396.87414227
"50108",1719464.08269386
"50109",1689113.86547664
"50110",1621701.77221082
"50111",1468000.63824657
"50112",1324963.37339463
"50113",1126956.30783224
"50114",1057351.14803917
"50115",1056336.37119477
"50116",1040460.51312895
"50117",1040641.17578075
"50118",1054511.19660575
"50119",1253242.02525357
"50120",1242186.12959047
"50121",1278165.71440168
"50122",1398817.41347726
"50123",1554794.89948805
"50124",1729733.5657545
"50125",1701266.79407421
"50126",1913408.31084697
"50127",2009469.06025833
"50128",2032873.53856825
"50129",2166641.35712365
"50130",2079599.10900737
"50131",1921429.20384217
"50132",1916222.56332381
"50133",1873467.17992853
"50134",1856999.20619282
"50135",1736231.96117747
"50136",1608452.53967249
"50137",1337331.29471655
"50138",1265888.68095186
"50139",1243395.26030796
"50140",1220821.67273041
"50141",1149796.95560633
"50142",1156874.07818815
"50143",1312098.71346538
"50144",1319892.5679816
"50145",1417809.35788482
"50146",1508189.60033357
"50147",1711273.39996682
"50148",1916129.99835451
"50149",2082006.15666723
"50150",2198011.63777618
"50151",2342575.60432135
"50152",2218942.6680963
"50153",2222526.63014562
"50154",2136920.37374932
"50155",2083827.27467388
"50156",1922849.51567675
"50157",1804075.30365043
"50158",1751560.59852057
"50159",1593522.90410857
"50160",1492213.19817139
"50161",1229971.90720115
"50162",1197855.43171854
"50163",1163321.5783761
"50164",1123259.57228274
"50165",1096524.94952958
"50166",1114869.26313367
"50167",1196248.15435229
"50168",1216771.03116055
"50169",1319379.66208793
"50170",1445529.14271339
"50171",1629991.08763328
"50172",1833850.96906393
"50173",1995360.28772803
"50174",2063843.26645946
"50175",2060818.51771154
"50176",2129747.16644566
"50177",2130582.24000442
"50178",2062000.87998984
"50179",1966435.47051348
"50180",1969271.72900001
"50181",1930410.0968622
"50182",1802908.60928135
"50183",1675645.3904627
"50184",1487166.32088546
"50185",1299533.40787994
"50186",1232574.58406505
"50187",1211585.33190117
"50188",1140385.7875099
"50189",1156794.91016556
"50190",1157966.15031786
"50191",1196922.67561016
"50192",1261879.82117747
"50193",1372054.18462715
"50194",1532753.01386303
"50195",1750309.16203219
"50196",1835951.75581316
"50197",2136630.43024546
"50198",2174281.39901403
"50199",2086052.68238135
"50200",2002079.19322152
"50201",2066091.06205609
"50202",1950062.98666623
"50203",1913096.71772212
"50204",1816290.18085283
"50205",1754982.01534791
"50206",1670103.71419439
"50207",1535226.50675589
"50208",1381619.91373696
"50209",1241070.51356323
"50210",1162328.62888921
"50211",1105267.7542882
"50212",1125060.77148542
"50213",1095159.7088348
"50214",1154674.20401665
"50215",1266040.93272038
"50216",1303368.4964615
"50217",1413289.05154157
"50218",1508124.94100763
"50219",1720922.1180819
"50220",1968804.39039781
"50221",2113534.34005099
