"","x"
"46192",1208630.09765737
"46193",1220320.80223356
"46194",1266346.4966309
"46195",1293119.16325312
"46196",1293054.0694815
"46197",1292441.42106009
"46198",1275434.71411394
"46199",1192465.1831339
"46200",1068868.6784351
"46201",856524.434274157
"46202",821494.726428725
"46203",809085.55836682
"46204",848036.120766819
"46205",829501.289708486
"46206",901369.169466423
"46207",1173092.81550794
"46208",1199184.47917396
"46209",1174623.82968472
"46210",1180259.23866582
"46211",1157080.70714279
"46212",1156982.36135337
"46213",1159492.92734028
"46214",1170888.80098837
"46215",1195621.95566128
"46216",1211123.3158716
"46217",1228432.442618
"46218",1287750.40126486
"46219",1357169.78507626
"46220",1368898.94416673
"46221",1365779.49753578
"46222",1332788.38407375
"46223",1240078.80332044
"46224",1084388.09131476
"46225",869361.405280325
"46226",806652.830130155
"46227",791582.466104291
"46228",792269.712737624
"46229",793275.235918577
"46230",849134.82275498
"46231",1058908.57377983
"46232",1096432.25816488
"46233",1154660.25917409
"46234",1155818.74217406
"46235",1174674.23592385
"46236",1217201.24878611
"46237",1324027.6592059
"46238",1481652.28002545
"46239",1540031.09362387
"46240",1618271.89680526
"46241",1733545.03056508
"46242",1775014.06110173
"46243",1720687.04972852
"46244",1617390.12755922
"46245",1542910.11687825
"46246",1540841.5114349
"46247",1417639.38427299
"46248",1231991.87683089
"46249",953642.744029589
"46250",881705.107495903
"46251",852397.055181222
"46252",844588.440881102
"46253",841710.168187878
"46254",886085.404235811
"46255",1080665.7571752
"46256",1108395.8761832
"46257",1155125.19655761
"46258",1171871.4020834
"46259",1212482.99527668
"46260",1243450.49670304
"46261",1368397.55839643
"46262",1482631.92135223
"46263",1698510.02447634
"46264",1787070.1299452
"46265",1897940.9640565
"46266",1876671.98313738
"46267",1783969.68128793
"46268",1608422.61447379
"46269",1472403.39435589
"46270",1383898.48114901
"46271",1245732.62023905
"46272",1104348.92552857
"46273",877240.178948757
"46274",819930.57508505
"46275",808281.714782134
"46276",810688.202010535
"46277",811577.287234105
"46278",879844.474359105
"46279",1155863.93094588
"46280",1135866.15608881
"46281",1150661.6659922
"46282",1168825.832537
"46283",1235710.93798192
"46284",1339371.8009352
"46285",1447003.08409697
"46286",1588124.00152391
"46287",1756993.90571583
"46288",1864403.75889856
"46289",1916153.92617869
"46290",1903988.47968329
"46291",1790599.70107718
"46292",1620543.98214887
"46293",1527378.51428245
"46294",1369442.86972271
"46295",1271490.4689024
"46296",1119332.91018689
"46297",917385.213947532
"46298",849870.363600527
"46299",838486.994716838
"46300",834080.374141995
"46301",832089.745435317
"46302",861030.084984697
"46303",1021452.238377
"46304",1077967.09960848
"46305",1164220.01451002
"46306",1259219.79914393
"46307",1356233.80812217
"46308",1478096.75120018
"46309",1679683.96220557
"46310",1788938.9967764
"46311",1856001.66330291
"46312",1876959.00507477
"46313",1921852.32172498
"46314",1869194.50135562
"46315",1818842.59687617
"46316",1652698.03730667
"46317",1646666.15490943
"46318",1615000.68165477
"46319",1563609.88954826
"46320",1405265.33347946
"46321",1062104.93091616
"46322",1038346.71549409
"46323",1102205.33428024
"46324",1033314.44016348
"46325",1050975.46867049
"46326",1023790.60583693
"46327",1153768.54990119
"46328",1172540.82133028
"46329",1209822.4703565
"46330",1250695.65527454
"46331",1233676.39838497
"46332",1212165.74546056
"46333",1203418.72052959
"46334",1177547.67398328
"46335",1167655.14736782
"46336",1166328.64482925
"46337",1183006.2840693
"46338",1225818.16492228
"46339",1238218.44174968
"46340",1330248.36477797
"46341",1309695.78783519
"46342",1280829.33605408
"46343",1176838.20482768
"46344",1092403.61092483
"46345",919214.549212836
"46346",981866.743322287
"46347",980299.881733542
"46348",1008031.39236122
"46349",1079994.71392941
"46350",1244008.36089189
"46351",1559805.45717386
"46352",1486308.94071275
"46353",1355732.3988398
"46354",1265155.93961652
"46355",1189198.82225325
"46356",1194074.58755693
"46357",1163640.72842354
"46358",1172817.51177378
"46359",1179590.48475867
"46360",1200131.26199576
"46361",1239531.71434972
"46362",1323176.93724451
"46363",1363039.15685007
"46364",1348145.58177378
"46365",1285394.0651046
"46366",1237366.70362122
"46367",1142090.58447497
"46368",1065531.6039608
"46369",854319.618628639
"46370",863672.990235165
"46371",859399.207233883
"46372",845298.543308551
"46373",869090.767246647
"46374",929605.134946219
"46375",1180178.35083664
"46376",1255449.30135595
"46377",1193080.91521499
"46378",1170178.69005404
"46379",1177881.60200967
"46380",1257790.72627088
"46381",1263213.01206063
"46382",1364606.29599381
"46383",1456945.31201535
"46384",1491214.010717
"46385",1588033.63309163
"46386",1591535.89613311
"46387",1642119.910936
"46388",1445094.0059583
"46389",1385362.43482777
"46390",1289883.13720424
"46391",1156787.59300466
"46392",1020318.27635206
"46393",842587.274842537
"46394",803704.558284118
"46395",800744.464536883
"46396",809212.700201408
"46397",814622.966269422
"46398",883201.159886329
"46399",1165233.34640093
"46400",1201897.27570227
"46401",1213717.91429354
"46402",1168014.1489438
"46403",1171410.82762118
"46404",1204800.220401
"46405",1254230.80166005
"46406",1293147.73749687
"46407",1381281.11321158
"46408",1378771.33180308
"46409",1409114.34224138
"46410",1446130.20923016
"46411",1444456.79878583
"46412",1410049.79371964
"46413",1349763.16123789
"46414",1313963.87394684
"46415",1182784.19499374
"46416",1037081.78592465
"46417",846031.148042071
"46418",805976.690344811
"46419",790452.111888788
"46420",793649.762969344
"46421",801824.440865864
"46422",860052.436952788
"46423",1133485.66688006
"46424",1192347.84252184
"46425",1186321.67611367
"46426",1171316.8655575
"46427",1174999.55399376
"46428",1215251.68473228
"46429",1263241.52534683
"46430",1271827.09463231
"46431",1353589.76048528
"46432",1410765.40991445
"46433",1512235.3058081
"46434",1586538.61692053
"46435",1655385.16353749
"46436",1523316.09576638
"46437",1423161.77519637
"46438",1340870.98899936
"46439",1207810.06325741
"46440",1052739.98022957
"46441",854209.136581082
"46442",807230.393293223
"46443",787095.160737994
"46444",786871.586007042
"46445",802669.138286194
"46446",863451.473255535
"46447",1137818.98556317
"46448",1128765.37621286
"46449",1145830.72970513
"46450",1168237.14513148
"46451",1190650.81128257
"46452",1252186.14996611
"46453",1278954.45633079
"46454",1306230.19847078
"46455",1322041.70041801
"46456",1347193.37487588
"46457",1345004.81094325
"46458",1396041.82597231
"46459",1413324.93193382
"46460",1341966.66588598
"46461",1318671.28422897
"46462",1235899.46611669
"46463",1186233.15918713
"46464",1047384.88208424
"46465",865888.812245669
"46466",807044.29857173
"46467",801013.632210945
"46468",798893.600106184
"46469",803307.502627612
"46470",858965.029468199
"46471",1012871.79380759
"46472",1049674.67125586
"46473",1114131.41999837
"46474",1150697.26966303
"46475",1209299.94173895
"46476",1242668.63563246
"46477",1305402.2060196
"46478",1295092.18304052
"46479",1335655.20025275
"46480",1327482.97490197
"46481",1416588.81699541
"46482",1567169.17858749
"46483",1510836.96475334
"46484",1440083.87946953
"46485",1309924.25426102
"46486",1249746.78986153
"46487",1147742.37740161
"46488",1046613.47933028
"46489",858392.302438469
"46490",802003.220699106
"46491",791283.472000739
"46492",805171.712651533
"46493",808376.371420581
"46494",857629.729802604
"46495",1091795.57406152
"46496",1105140.32390558
"46497",1148771.85468287
"46498",1164865.26184576
"46499",1248239.73924074
"46500",1340143.05557087
"46501",1386257.85842268
"46502",1400960.03530685
"46503",1485321.23997228
"46504",1633086.88586156
"46505",1783020.57310183
"46506",1837513.41129626
"46507",1785280.87134307
"46508",1540503.17462811
"46509",1452159.50338634
"46510",1338033.20781701
"46511",1217893.44768237
"46512",1044791.6341893
"46513",850443.055525809
"46514",801860.253632906
"46515",788593.72420947
"46516",797603.819029005
"46517",813303.942187247
"46518",880644.227505682
"46519",1149708.26992209
"46520",1170231.67393083
"46521",1125635.8368066
"46522",1175007.9452674
"46523",1214461.70522968
"46524",1277197.85856549
"46525",1323417.63189246
"46526",1375449.18540642
"46527",1401105.36238261
"46528",1463242.87974673
"46529",1559216.06374371
"46530",1642442.27988434
"46531",1681491.61719343
"46532",1542197.31208905
"46533",1394719.08087098
"46534",1318874.43345883
"46535",1204117.80856773
"46536",1059042.94180131
"46537",860442.750305703
"46538",819743.118718689
"46539",819128.518775785
"46540",820201.079509118
"46541",814761.170018642
"46542",876138.294738472
"46543",1132972.25190744
"46544",1105441.61631372
"46545",1145573.86481591
"46546",1233262.27897288
"46547",1296688.49425533
"46548",1340982.26680012
"46549",1387882.427327
"46550",1430397.90099399
"46551",1557341.47450286
"46552",1590683.17933727
"46553",1772699.57290705
"46554",1722758.84072621
"46555",1700830.11242829
"46556",1683161.17237924
"46557",1523185.75567883
"46558",1413169.41014306
"46559",1277833.28372065
"46560",1106179.265079
"46561",886379.922643965
"46562",841740.132945924
"46563",833047.296737965
"46564",829866.760917452
"46565",816297.731325785
"46566",866763.43138165
"46567",1063082.80998528
"46568",1109837.43972324
"46569",1187360.40966776
"46570",1295350.88470533
"46571",1352004.82497616
"46572",1431869.74263122
"46573",1534722.70568989
"46574",1708494.9639976
"46575",1571650.02816607
"46576",1678630.61126578
"46577",1687973.03687867
"46578",1713689.66380194
"46579",1686441.44166061
"46580",1720655.39366545
"46581",1588333.9677812
"46582",1535233.68898042
"46583",1340656.72552542
"46584",1191397.05679118
"46585",935282.425906024
"46586",878398.64923221
"46587",852818.750874635
"46588",843106.983518154
"46589",823730.790520194
"46590",870892.641822838
"46591",1071595.19644803
"46592",1114732.36670689
"46593",1195698.36488253
"46594",1284422.79676999
"46595",1346095.05600487
"46596",1497407.75888277
"46597",1606916.13098404
"46598",1775674.52092613
"46599",1824382.94230977
"46600",1928924.42807379
"46601",1969298.75721259
"46602",1892781.33215888
"46603",1756756.09465874
"46604",1685147.26475208
"46605",1651023.09072093
"46606",1576630.42622247
"46607",1447345.51986931
"46608",1269670.95780771
"46609",1036413.38532802
"46610",979347.708748521
"46611",966704.4110688
"46612",967636.540481536
"46613",978263.33361577
"46614",969917.677893813
"46615",1150575.42026367
"46616",1170050.61550062
"46617",1209363.22572513
"46618",1281800.28653059
"46619",1388313.14856519
"46620",1529863.31484621
"46621",1757316.57311657
"46622",1784355.47709625
"46623",1769584.41419645
"46624",1931631.31469419
"46625",1957577.81241875
"46626",1990371.91866271
"46627",1949562.2592526
"46628",1775267.92669001
"46629",1697517.36809115
"46630",1633665.76690592
"46631",1414817.9683499
"46632",1265027.26800745
"46633",1024601.05315392
"46634",910026.06616885
"46635",873137.407226747
"46636",864549.753069434
"46637",831704.393306032
"46638",854517.178717904
"46639",1008370.89323112
"46640",1069383.96672983
"46641",1148281.09364021
"46642",1196307.78442981
"46643",1272534.77262264
"46644",1353424.25586075
"46645",1467242.80063628
"46646",1536172.60243579
"46647",1665812.12160246
"46648",1784215.29814399
"46649",1880730.86214466
"46650",1744250.12010124
"46651",1690753.68471497
"46652",1654997.94196113
"46653",1513852.01940163
"46654",1439658.95778651
"46655",1277860.23346462
"46656",1130014.53930955
"46657",898718.225753969
"46658",820577.19720497
"46659",788191.175744631
"46660",789767.296454154
"46661",791748.774200185
"46662",822395.604412873
"46663",965560.748924504
"46664",1016566.52369069
"46665",1151813.59652384
"46666",1325289.62103538
"46667",1404465.86489323
"46668",1552491.09145863
"46669",1748106.39872242
"46670",1826264.50633198
"46671",1914506.14466619
"46672",1971155.07782169
"46673",2093194.74745745
"46674",1890256.05606728
"46675",1765947.98159788
"46676",1695297.52083011
"46677",1578673.11046911
"46678",1451545.14823382
"46679",1307540.18675272
"46680",1128993.82377153
"46681",880763.189013924
"46682",803133.029121241
"46683",792498.793460503
"46684",787413.252923562
"46685",788544.2181688
"46686",852909.883017752
"46687",1070341.82438186
"46688",1060934.89932533
"46689",1155690.662215
"46690",1294435.65208221
"46691",1410103.45632106
"46692",1648009.75966181
"46693",1806937.01188965
"46694",1926126.05909842
"46695",1952795.96891376
"46696",2011435.68512269
"46697",2076404.8617607
"46698",2033001.86167682
"46699",1948923.97236485
"46700",1722858.43730609
"46701",1640816.22113403
"46702",1566384.62583056
"46703",1416054.46051067
"46704",1205552.58636274
