"","x"
"2451",1424220.63779191
"2452",1442366.57173388
"2453",1442366.57173388
"2454",1442366.57173388
"2455",1857408.66903939
"2456",1857408.66903939
"2457",1612185.53732095
"2458",1364417.75225718
"2459",1258873.99821922
"2460",1258873.99821922
"2461",1258873.99821922
"2462",1258873.99821922
"2463",1258873.99821922
"2464",1258873.99821922
"2465",1258873.99821922
"2466",1302005.48608401
"2467",1310045.57526697
"2468",1310045.57526697
"2469",1310045.57526697
"2470",1375217.84935446
"2471",1414941.53855747
"2472",1414941.53855747
"2473",815353.114824156
"2474",843087.048703171
"2475",815353.114824156
"2476",815353.114824156
"2477",815353.114824156
"2478",799024.163004672
"2479",1258873.99821922
"2480",1258873.99821922
"2481",1258873.99821922
"2482",1258873.99821922
"2483",1258873.99821922
"2484",1258873.99821922
"2485",1258873.99821922
"2486",1258873.99821922
"2487",1258873.99821922
"2488",1258873.99821922
"2489",1258873.99821922
"2490",1302005.48608401
"2491",1310045.57526697
"2492",1310045.57526697
"2493",1310045.57526697
"2494",1310045.57526697
"2495",1233096.27462044
"2496",1219320.83751384
"2497",815353.114824156
"2498",799024.163004672
"2499",799024.163004672
"2500",815353.114824156
"2501",799024.163004672
"2502",799024.163004672
"2503",1258873.99821922
"2504",1258873.99821922
"2505",1258873.99821922
"2506",1258873.99821922
"2507",1258873.99821922
"2508",1258873.99821922
"2509",1258873.99821922
"2510",1258873.99821922
"2511",1258873.99821922
"2512",1258873.99821922
"2513",1258873.99821922
"2514",1302005.48608401
"2515",1310045.57526697
"2516",1310045.57526697
"2517",1310045.57526697
"2518",1310045.57526697
"2519",1233096.27462044
"2520",1219320.83751384
"2521",799024.163004672
"2522",799024.163004672
"2523",799024.163004672
"2524",799024.163004672
"2525",799024.163004672
"2526",799024.163004672
"2527",1258873.99821922
"2528",1258873.99821922
"2529",1258873.99821922
"2530",1258873.99821922
"2531",1258873.99821922
"2532",1258873.99821922
"2533",1258873.99821922
"2534",1258873.99821922
"2535",1258873.99821922
"2536",1258873.99821922
"2537",1258873.99821922
"2538",1302005.48608401
"2539",1310045.57526697
"2540",1375217.84935446
"2541",1469061.76228731
"2542",1489985.50845163
"2543",1478825.34439123
"2544",1840065.11182925
"2545",1247705.85130786
"2546",1201870.99817084
"2547",1442366.57173388
"2548",1442366.57173388
"2549",1442366.57173388
"2550",1892287.74304453
"2551",2053001.65065249
"2552",2053001.65065249
"2553",1857408.66903939
"2554",1840065.11182925
"2555",1612185.53732095
"2556",1489985.50845163
"2557",1469061.76228731
"2558",1331442.02197944
"2559",1331442.02197944
"2560",1331442.02197944
"2561",1436086.03200957
"2562",1489985.50845163
"2563",1489985.50845163
"2564",1489985.50845163
"2565",1489985.50845163
"2566",1612185.53732095
"2567",1601025.37326055
"2568",1601025.37326055
"2569",1201870.99817084
"2570",1424220.63779191
"2571",1247705.85130786
"2572",1424220.63779191
"2573",1442366.57173388
"2574",1442366.57173388
"2575",1857408.66903939
"2576",1857408.66903939
"2577",1857408.66903939
"2578",1857408.66903939
"2579",1840065.11182925
"2580",1489985.50845163
"2581",1489985.50845163
"2582",1489985.50845163
"2583",1469061.76228731
"2584",1489985.50845163
"2585",1489985.50845163
"2586",1612185.53732095
"2587",1857408.66903939
"2588",1857408.66903939
"2589",1864992.06260259
"2590",2158283.92096569
"2591",2158283.92096569
"2592",2158283.92096569
"2593",2175531.59212251
"2594",2175531.59212251
"2595",2175531.59212251
"2596",2175531.59212251
"2597",2175531.59212251
"2598",2175531.59212251
"2599",2175531.59212251
"2600",2175531.59212251
"2601",2053001.65065249
"2602",1857408.66903939
"2603",1612185.53732095
"2604",1489985.50845163
"2605",1436086.03200957
"2606",1258873.99821922
"2607",1258873.99821922
"2608",1258873.99821922
"2609",1258873.99821922
"2610",1367177.7601715
"2611",1489985.50845163
"2612",1489985.50845163
"2613",1489985.50845163
"2614",1612185.53732095
"2615",1645566.31855068
"2616",1645566.31855068
"2617",1247705.85130786
"2618",1247705.85130786
"2619",1247705.85130786
"2620",1201870.99817084
"2621",1247705.85130786
"2622",1424220.63779191
"2623",1857408.66903939
"2624",1857408.66903939
"2625",1840065.11182925
"2626",1840065.11182925
"2627",1612185.53732095
"2628",1612185.53732095
"2629",1489985.50845163
"2630",1489985.50845163
"2631",1436086.03200957
"2632",1331442.02197944
"2633",1331442.02197944
"2634",1489985.50845163
"2635",1612185.53732095
"2636",1857408.66903939
"2637",1857408.66903939
"2638",1857408.66903939
"2639",1857408.66903939
"2640",1857408.66903939
"2641",1920022.97615197
"2642",2131088.55522512
"2643",2158283.92096569
"2644",2175531.59212251
"2645",2175531.59212251
"2646",2175531.59212251
"2647",2175531.59212251
"2648",2158283.92096569
"2649",1857408.66903939
"2650",1612185.53732095
"2651",1489985.50845163
"2652",1331442.02197944
"2653",1258873.99821922
"2654",1258873.99821922
"2655",1258873.99821922
"2656",1258873.99821922
"2657",1258873.99821922
"2658",1302005.48608401
"2659",1489985.50845163
"2660",1612185.53732095
"2661",1656726.48261108
"2662",1857408.66903939
"2663",1857408.66903939
"2664",1857408.66903939
"2665",1466299.18824152
"2666",1466299.18824152
"2667",1442366.57173388
"2668",1466299.18824152
"2669",1466299.18824152
"2670",1466299.18824152
"2671",1864992.06260259
"2672",1857408.66903939
"2673",1489985.50845163
"2674",1258873.99821922
"2675",1258873.99821922
"2676",1258873.99821922
"2677",1258873.99821922
"2678",1258873.99821922
"2679",1258873.99821922
"2680",1258873.99821922
"2681",1258873.99821922
"2682",1302005.48608401
"2683",1310045.57526697
"2684",1310045.57526697
"2685",1310045.57526697
"2686",1310045.57526697
"2687",1233096.27462044
"2688",1414941.53855747
"2689",861653.614984291
"2690",1019296.55126639
"2691",1019296.55126639
"2692",1019296.55126639
"2693",1069657.80020413
"2694",1069657.80020413
"2695",1489985.50845163
"2696",1469061.76228731
"2697",1258873.99821922
"2698",1258873.99821922
"2699",1258873.99821922
"2700",1258873.99821922
"2701",1258873.99821922
"2702",1258873.99821922
"2703",1258873.99821922
"2704",1258873.99821922
"2705",1258873.99821922
"2706",1302005.48608401
"2707",1310045.57526697
"2708",1310045.57526697
"2709",1310045.57526697
"2710",1310045.57526697
"2711",1233096.27462044
"2712",1219320.83751384
"2713",799024.163004672
"2714",799024.163004672
"2715",799024.163004672
"2716",815353.114824156
"2717",833919.681105277
"2718",914419.210194736
"2719",1489985.50845163
"2720",1331442.02197944
"2721",1258873.99821922
"2722",1258873.99821922
"2723",1258873.99821922
"2724",1258873.99821922
"2725",1295420.7218316
"2726",1295420.7218316
"2727",1295420.7218316
"2728",1295420.7218316
"2729",1295420.7218316
"2730",1302005.48608401
"2731",1310045.57526697
"2732",1310045.57526697
"2733",1310045.57526697
"2734",1310045.57526697
"2735",1233096.27462044
"2736",1219320.83751384
"2737",799024.163004672
"2738",815353.114824156
"2739",861653.614984291
"2740",1019296.55126639
"2741",1069657.80020413
"2742",1069657.80020413
"2743",1489985.50845163
"2744",1489985.50845163
"2745",1258873.99821922
"2746",1258873.99821922
"2747",1258873.99821922
"2748",1258873.99821922
"2749",1258873.99821922
"2750",1258873.99821922
"2751",1258873.99821922
"2752",1258873.99821922
"2753",1258873.99821922
"2754",1302005.48608401
"2755",1310045.57526697
"2756",1310045.57526697
"2757",1310045.57526697
"2758",1469061.76228731
"2759",1457901.59822691
"2760",1457901.59822691
"2761",1069657.80020413
"2762",1069657.80020413
"2763",1069657.80020413
"2764",1069657.80020413
"2765",1069657.80020413
"2766",1069657.80020413
"2767",1489985.50845163
"2768",1469061.76228731
"2769",1258873.99821922
"2770",1258873.99821922
"2771",1258873.99821922
"2772",1258873.99821922
"2773",1258873.99821922
"2774",1258873.99821922
"2775",1258873.99821922
"2776",1258873.99821922
"2777",1258873.99821922
"2778",1302005.48608401
"2779",1310045.57526697
"2780",1310045.57526697
"2781",1310045.57526697
"2782",1310045.57526697
"2783",1233096.27462044
"2784",1219320.83751384
"2785",799024.163004672
"2786",799024.163004672
"2787",799024.163004672
"2788",799024.163004672
"2789",799024.163004672
"2790",799024.163004672
"2791",1258873.99821922
"2792",1258873.99821922
"2793",1258873.99821922
"2794",1258873.99821922
"2795",1258873.99821922
"2796",1258873.99821922
"2797",1258873.99821922
"2798",1258873.99821922
"2799",1258873.99821922
"2800",1258873.99821922
"2801",1258873.99821922
"2802",1302005.48608401
"2803",1310045.57526697
"2804",1310045.57526697
"2805",1310045.57526697
"2806",1310045.57526697
"2807",1233096.27462044
"2808",1219320.83751384
"2809",799024.163004672
"2810",799024.163004672
"2811",799024.163004672
"2812",799024.163004672
"2813",799024.163004672
"2814",799024.163004672
"2815",1258873.99821922
"2816",1258873.99821922
"2817",1258873.99821922
"2818",1258873.99821922
"2819",1258873.99821922
"2820",1258873.99821922
"2821",1258873.99821922
"2822",1258873.99821922
"2823",1258873.99821922
"2824",1287441.33660771
"2825",1258873.99821922
"2826",1302005.48608401
"2827",1310045.57526697
"2828",1310045.57526697
"2829",1310045.57526697
"2830",1310045.57526697
"2831",1233096.27462044
"2832",1219320.83751384
"2833",799024.163004672
"2834",799024.163004672
"2835",799024.163004672
"2836",799024.163004672
"2837",799024.163004672
"2838",799024.163004672
"2839",1258873.99821922
"2840",1258873.99821922
"2841",1258873.99821922
"2842",1258873.99821922
"2843",1258873.99821922
"2844",1295420.7218316
"2845",1295420.7218316
"2846",1323988.06022009
"2847",1323988.06022009
"2848",1323988.06022009
"2849",1323988.06022009
"2850",1302005.48608401
"2851",1310045.57526697
"2852",1310045.57526697
"2853",1310045.57526697
"2854",1310045.57526697
"2855",1233096.27462044
"2856",1219320.83751384
"2857",799024.163004672
"2858",799024.163004672
"2859",799024.163004672
"2860",799024.163004672
"2861",815353.114824156
"2862",799024.163004672
"2863",1258873.99821922
"2864",1258873.99821922
"2865",1258873.99821922
"2866",1258873.99821922
"2867",1258873.99821922
"2868",1295420.7218316
"2869",1323988.06022009
"2870",1435463.34778939
"2871",1518042.2003985
"2872",1435463.34778939
"2873",1287441.33660771
"2874",1302005.48608401
"2875",1310045.57526697
"2876",1310045.57526697
"2877",1310045.57526697
"2878",1310045.57526697
"2879",1233096.27462044
"2880",1219320.83751384
"2881",799024.163004672
"2882",799024.163004672
"2883",799024.163004672
"2884",799024.163004672
"2885",799024.163004672
"2886",799024.163004672
"2887",1258873.99821922
"2888",1258873.99821922
"2889",1258873.99821922
"2890",1258873.99821922
"2891",1258873.99821922
"2892",1258873.99821922
"2893",1258873.99821922
"2894",1258873.99821922
"2895",1287441.33660771
"2896",1287441.33660771
"2897",1258873.99821922
"2898",1302005.48608401
"2899",1310045.57526697
"2900",1310045.57526697
"2901",1310045.57526697
"2902",1310045.57526697
"2903",1269642.99823283
"2904",1219320.83751384
"2905",799024.163004672
"2906",799024.163004672
"2907",799024.163004672
"2908",799024.163004672
"2909",799024.163004672
"2910",799024.163004672
"2911",1258873.99821922
"2912",1258873.99821922
"2913",1258873.99821922
"2914",1258873.99821922
"2915",1258873.99821922
"2916",1258873.99821922
"2917",1258873.99821922
"2918",1258873.99821922
"2919",1258873.99821922
"2920",1258873.99821922
"2921",1258873.99821922
"2922",1302005.48608401
"2923",1310045.57526697
"2924",1310045.57526697
"2925",1310045.57526697
"2926",1310045.57526697
"2927",1233096.27462044
"2928",1219320.83751384
"2929",799024.163004672
"2930",799024.163004672
"2931",799024.163004672
"2932",799024.163004672
"2933",799024.163004672
"2934",799024.163004672
"2935",1331442.02197944
"2936",1436086.03200957
"2937",1331442.02197944
"2938",1258873.99821922
"2939",1258873.99821922
"2940",1258873.99821922
"2941",1258873.99821922
"2942",1258873.99821922
"2943",1258873.99821922
"2944",1258873.99821922
"2945",1258873.99821922
"2946",1302005.48608401
"2947",1310045.57526697
"2948",1310045.57526697
"2949",1375217.84935446
"2950",1375217.84935446
"2951",1414941.53855747
"2952",1414941.53855747
"2953",843087.048703171
"2954",966530.956055946
"2955",1019296.55126639
"2956",1019296.55126639
"2957",1019296.55126639
"2958",1069657.80020413
"2959",1489985.50845163
"2960",1489985.50845163
"2961",1258873.99821922
"2962",1258873.99821922
"2963",1258873.99821922
"2964",1258873.99821922
"2965",1258873.99821922
"2966",1258873.99821922
"2967",1258873.99821922
"2968",1258873.99821922
"2969",1258873.99821922
"2970",1302005.48608401
"2971",1310045.57526697
"2972",1310045.57526697
"2973",1451101.66437955
"2974",1489985.50845163
"2975",1478825.34439123
"2976",1478825.34439123
"2977",1069657.80020413
"2978",1201870.99817084
"2979",1247705.85130786
"2980",1424220.63779191
"2981",1442366.57173388
"2982",1442366.57173388
"2983",1857408.66903939
"2984",1857408.66903939
"2985",1840065.11182925
"2986",1489985.50845163
"2987",1436086.03200957
"2988",1258873.99821922
"2989",1258873.99821922
"2990",1258873.99821922
"2991",1258873.99821922
"2992",1258873.99821922
"2993",1258873.99821922
"2994",1302005.48608401
"2995",1375217.84935446
"2996",1489985.50845163
"2997",1489985.50845163
"2998",1612185.53732095
"2999",1857408.66903939
"3000",1857408.66903939
"3001",1442366.57173388
"3002",1442366.57173388
"3003",1466299.18824152
"3004",1466299.18824152
"3005",1466299.18824152
"3006",1920022.97615197
"3007",2053001.65065249
"3008",1857408.66903939
"3009",1469061.76228731
"3010",1258873.99821922
"3011",1258873.99821922
"3012",1258873.99821922
"3013",1258873.99821922
"3014",1258873.99821922
"3015",1258873.99821922
"3016",1258873.99821922
"3017",1258873.99821922
"3018",1302005.48608401
"3019",1310045.57526697
"3020",1310045.57526697
"3021",1375217.84935446
"3022",1469061.76228731
"3023",1478825.34439123
"3024",1478825.34439123
"3025",1201870.99817084
"3026",1201870.99817084
"3027",1201870.99817084
"3028",1247705.85130786
"3029",1247705.85130786
"3030",1424220.63779191
"3031",1612185.53732095
"3032",1489985.50845163
"3033",1258873.99821922
"3034",1258873.99821922
"3035",1258873.99821922
"3036",1258873.99821922
"3037",1258873.99821922
"3038",1258873.99821922
"3039",1258873.99821922
"3040",1258873.99821922
"3041",1258873.99821922
"3042",1302005.48608401
"3043",1310045.57526697
"3044",1310045.57526697
"3045",1310045.57526697
"3046",1310045.57526697
"3047",1233096.27462044
"3048",1286026.55640872
"3049",1019296.55126639
"3050",1069657.80020413
"3051",1069657.80020413
"3052",1201870.99817084
"3053",1069657.80020413
"3054",1069657.80020413
"3055",1612185.53732095
"3056",1489985.50845163
"3057",1258873.99821922
"3058",1258873.99821922
"3059",1258873.99821922
"3060",1258873.99821922
"3061",1258873.99821922
"3062",1258873.99821922
"3063",1258873.99821922
"3064",1258873.99821922
"3065",1258873.99821922
"3066",1302005.48608401
"3067",1310045.57526697
"3068",1310045.57526697
"3069",1310045.57526697
"3070",1310045.57526697
"3071",1233096.27462044
"3072",1219320.83751384
"3073",815353.114824156
"3074",843087.048703171
"3075",843087.048703171
"3076",833919.681105277
"3077",861653.614984291
"3078",861653.614984291
"3079",1469061.76228731
"3080",1258873.99821922
"3081",1258873.99821922
"3082",1258873.99821922
"3083",1258873.99821922
"3084",1258873.99821922
"3085",1258873.99821922
"3086",1258873.99821922
"3087",1258873.99821922
"3088",1258873.99821922
"3089",1258873.99821922
"3090",1302005.48608401
"3091",1310045.57526697
"3092",1310045.57526697
"3093",1310045.57526697
"3094",1310045.57526697
"3095",1233096.27462044
"3096",1219320.83751384
"3097",799024.163004672
"3098",799024.163004672
"3099",799024.163004672
"3100",799024.163004672
"3101",799024.163004672
"3102",799024.163004672
"3103",1258873.99821922
"3104",1258873.99821922
"3105",1258873.99821922
"3106",1258873.99821922
"3107",1258873.99821922
"3108",1258873.99821922
"3109",1258873.99821922
"3110",1295420.7218316
"3111",1258873.99821922
"3112",1295420.7218316
"3113",1258873.99821922
"3114",1302005.48608401
"3115",1310045.57526697
"3116",1310045.57526697
"3117",1310045.57526697
"3118",1310045.57526697
"3119",1233096.27462044
"3120",1219320.83751384
"3121",799024.163004672
"3122",799024.163004672
"3123",799024.163004672
"3124",799024.163004672
"3125",799024.163004672
"3126",799024.163004672
"3127",1258873.99821922
"3128",1258873.99821922
"3129",1258873.99821922
"3130",1258873.99821922
"3131",1258873.99821922
"3132",1258873.99821922
"3133",1295420.7218316
"3134",1295420.7218316
"3135",1323988.06022009
"3136",1435463.34778939
"3137",1287441.33660771
"3138",1302005.48608401
"3139",1310045.57526697
"3140",1310045.57526697
"3141",1310045.57526697
"3142",1310045.57526697
"3143",1233096.27462044
"3144",1219320.83751384
"3145",799024.163004672
"3146",799024.163004672
"3147",799024.163004672
"3148",799024.163004672
"3149",815353.114824156
"3150",815353.114824156
"3151",1436086.03200957
"3152",1331442.02197944
"3153",1258873.99821922
"3154",1258873.99821922
"3155",1258873.99821922
"3156",1258873.99821922
"3157",1295420.7218316
"3158",1323988.06022009
"3159",1323988.06022009
"3160",1435463.34778939
"3161",1323988.06022009
"3162",1338552.2096964
"3163",1310045.57526697
"3164",1310045.57526697
"3165",1310045.57526697
"3166",1310045.57526697
"3167",1233096.27462044
"3168",1219320.83751384
"3169",799024.163004672
"3170",799024.163004672
"3171",799024.163004672
"3172",799024.163004672
"3173",815353.114824156
"3174",815353.114824156
"3175",1331442.02197944
"3176",1331442.02197944
"3177",1258873.99821922
"3178",1258873.99821922
"3179",1295420.7218316
"3180",1295420.7218316
"3181",1295420.7218316
"3182",1435463.34778939
"3183",1435463.34778939
"3184",1435463.34778939
"3185",1435463.34778939
"3186",1338552.2096964
"3187",1310045.57526697
"3188",1310045.57526697
"3189",1310045.57526697
"3190",1310045.57526697
"3191",1233096.27462044
"3192",1219320.83751384
"3193",799024.163004672
"3194",799024.163004672
"3195",799024.163004672
"3196",799024.163004672
"3197",799024.163004672
"3198",799024.163004672
"3199",1258873.99821922
"3200",1258873.99821922
"3201",1258873.99821922
"3202",1258873.99821922
"3203",1258873.99821922
"3204",1295420.7218316
"3205",1295420.7218316
"3206",1323988.06022009
"3207",1323988.06022009
"3208",1323988.06022009
"3209",1295420.7218316
"3210",1338552.2096964
"3211",1310045.57526697
"3212",1310045.57526697
"3213",1310045.57526697
"3214",1310045.57526697
"3215",1233096.27462044
"3216",1219320.83751384
"3217",799024.163004672
"3218",799024.163004672
"3219",799024.163004672
"3220",799024.163004672
"3221",799024.163004672
"3222",799024.163004672
"3223",1258873.99821922
"3224",1258873.99821922
"3225",1258873.99821922
"3226",1258873.99821922
"3227",1258873.99821922
"3228",1295420.7218316
"3229",1287441.33660771
"3230",1398916.624177
"3231",1287441.33660771
"3232",1287441.33660771
"3233",1258873.99821922
"3234",1302005.48608401
"3235",1310045.57526697
"3236",1310045.57526697
"3237",1310045.57526697
"3238",1310045.57526697
"3239",1233096.27462044
"3240",1219320.83751384
"3241",799024.163004672
"3242",799024.163004672
"3243",799024.163004672
"3244",799024.163004672
"3245",799024.163004672
"3246",799024.163004672
"3247",1258873.99821922
"3248",1258873.99821922
"3249",1258873.99821922
"3250",1258873.99821922
"3251",1258873.99821922
"3252",1258873.99821922
"3253",1258873.99821922
"3254",1258873.99821922
"3255",1258873.99821922
"3256",1258873.99821922
"3257",1258873.99821922
"3258",1302005.48608401
"3259",1310045.57526697
"3260",1310045.57526697
"3261",1310045.57526697
"3262",1310045.57526697
"3263",1233096.27462044
"3264",1219320.83751384
"3265",799024.163004672
"3266",799024.163004672
"3267",799024.163004672
"3268",799024.163004672
"3269",861653.614984291
"3270",1069657.80020413
"3271",1612185.53732095
"3272",1656726.48261108
"3273",1612185.53732095
"3274",1489985.50845163
"3275",1436086.03200957
"3276",1258873.99821922
"3277",1258873.99821922
"3278",1258873.99821922
"3279",1258873.99821922
"3280",1258873.99821922
"3281",1258873.99821922
"3282",1302005.48608401
"3283",1310045.57526697
"3284",1310045.57526697
"3285",1375217.84935446
"3286",1489985.50845163
"3287",1478825.34439123
"3288",1601025.37326055
"3289",1069657.80020413
"3290",1247705.85130786
"3291",1201870.99817084
"3292",1247705.85130786
"3293",1424220.63779191
"3294",1442366.57173388
"3295",1857408.66903939
"3296",1857408.66903939
"3297",1612185.53732095
"3298",1436086.03200957
"3299",1258873.99821922
"3300",1258873.99821922
"3301",1258873.99821922
"3302",1258873.99821922
"3303",1258873.99821922
"3304",1258873.99821922
"3305",1258873.99821922
"3306",1302005.48608401
"3307",1310045.57526697
"3308",1310045.57526697
"3309",1310045.57526697
"3310",1451101.66437955
"3311",1457901.59822691
"3312",1478825.34439123
"3313",1069657.80020413
"3314",1069657.80020413
"3315",1424220.63779191
"3316",1424220.63779191
"3317",1442366.57173388
"3318",1442366.57173388
"3319",1857408.66903939
"3320",1840065.11182925
"3321",1331442.02197944
"3322",1258873.99821922
"3323",1258873.99821922
"3324",1258873.99821922
"3325",1258873.99821922
"3326",1258873.99821922
"3327",1258873.99821922
"3328",1258873.99821922
"3329",1258873.99821922
"3330",1302005.48608401
"3331",1310045.57526697
"3332",1310045.57526697
"3333",1310045.57526697
"3334",1310045.57526697
"3335",1233096.27462044
"3336",1219320.83751384
"3337",799024.163004672
"3338",799024.163004672
"3339",799024.163004672
"3340",815353.114824156
"3341",799024.163004672
"3342",799024.163004672
"3343",1364417.75225718
"3344",1364417.75225718
"3345",1258873.99821922
"3346",1258873.99821922
"3347",1258873.99821922
"3348",1258873.99821922
"3349",1258873.99821922
"3350",1258873.99821922
"3351",1258873.99821922
"3352",1258873.99821922
"3353",1258873.99821922
"3354",1302005.48608401
"3355",1310045.57526697
"3356",1310045.57526697
"3357",1310045.57526697
"3358",1310045.57526697
"3359",1233096.27462044
"3360",1219320.83751384
"3361",799024.163004672
"3362",799024.163004672
"3363",799024.163004672
"3364",799024.163004672
"3365",799024.163004672
"3366",799024.163004672
"3367",1331442.02197944
"3368",1331442.02197944
"3369",1258873.99821922
"3370",1258873.99821922
"3371",1258873.99821922
"3372",1258873.99821922
"3373",1258873.99821922
"3374",1258873.99821922
"3375",1295420.7218316
"3376",1295420.7218316
"3377",1295420.7218316
"3378",1338552.2096964
"3379",1310045.57526697
"3380",1310045.57526697
"3381",1310045.57526697
"3382",1310045.57526697
"3383",1233096.27462044
"3384",1219320.83751384
"3385",799024.163004672
"3386",799024.163004672
"3387",799024.163004672
"3388",799024.163004672
"3389",799024.163004672
"3390",799024.163004672
"3391",1258873.99821922
"3392",1258873.99821922
"3393",1258873.99821922
"3394",1258873.99821922
"3395",1258873.99821922
"3396",1258873.99821922
"3397",1295420.7218316
"3398",1295420.7218316
"3399",1323988.06022009
"3400",1323988.06022009
"3401",1295420.7218316
"3402",1338552.2096964
"3403",1310045.57526697
"3404",1310045.57526697
"3405",1310045.57526697
"3406",1310045.57526697
"3407",1233096.27462044
"3408",1219320.83751384
"3409",799024.163004672
"3410",799024.163004672
"3411",799024.163004672
"3412",799024.163004672
"3413",799024.163004672
"3414",799024.163004672
"3415",1258873.99821922
"3416",1258873.99821922
"3417",1258873.99821922
"3418",1258873.99821922
"3419",1258873.99821922
"3420",1295420.7218316
"3421",1323988.06022009
"3422",1435463.34778939
"3423",1518042.2003985
"3424",1518042.2003985
"3425",1518042.2003985
"3426",1450326.65872191
"3427",1346592.29887936
"3428",1310045.57526697
"3429",1310045.57526697
"3430",1310045.57526697
"3431",1233096.27462044
"3432",1219320.83751384
"3433",799024.163004672
"3434",799024.163004672
"3435",799024.163004672
"3436",799024.163004672
"3437",799024.163004672
"3438",799024.163004672
"3439",1258873.99821922
"3440",1258873.99821922
"3441",1258873.99821922
"3442",1258873.99821922
"3443",1258873.99821922
"3444",1295420.7218316
"3445",1323988.06022009
"3446",1518042.2003985
"3447",1518042.2003985
"3448",1518042.2003985
"3449",1518042.2003985
"3450",1450326.65872191
"3451",1346592.29887936
"3452",1310045.57526697
"3453",1310045.57526697
"3454",1310045.57526697
"3455",1233096.27462044
"3456",1219320.83751384
"3457",799024.163004672
"3458",799024.163004672
"3459",799024.163004672
"3460",799024.163004672
"3461",799024.163004672
"3462",799024.163004672
"3463",1258873.99821922
"3464",1258873.99821922
"3465",1258873.99821922
"3466",1258873.99821922
"3467",1295420.7218316
"3468",1295420.7218316
"3469",1435463.34778939
"3470",1518042.2003985
"3471",1570612.11196987
"3472",1570612.11196987
"3473",1570612.11196987
"3474",1570612.11196987
"3475",1346592.29887936
"3476",1310045.57526697
"3477",1310045.57526697
"3478",1310045.57526697
"3479",1233096.27462044
"3480",1219320.83751384
"3481",799024.163004672
"3482",799024.163004672
"3483",799024.163004672
"3484",799024.163004672
"3485",799024.163004672
"3486",799024.163004672
"3487",1258873.99821922
"3488",1258873.99821922
"3489",1258873.99821922
"3490",1258873.99821922
"3491",1258873.99821922
"3492",1295420.7218316
"3493",1435463.34778939
"3494",1518042.2003985
"3495",1518042.2003985
"3496",1570612.11196987
"3497",1570612.11196987
"3498",1570612.11196987
"3499",1422085.32590616
"3500",1346592.29887936
"3501",1310045.57526697
"3502",1310045.57526697
"3503",1233096.27462044
"3504",1219320.83751384
"3505",799024.163004672
"3506",799024.163004672
"3507",799024.163004672
"3508",799024.163004672
"3509",799024.163004672
"3510",799024.163004672
"3511",1258873.99821922
"3512",1258873.99821922
"3513",1258873.99821922
"3514",1258873.99821922
"3515",1258873.99821922
"3516",1295420.7218316
"3517",1295420.7218316
"3518",1435463.34778939
"3519",1435463.34778939
"3520",1518042.2003985
"3521",1435463.34778939
"3522",1450326.65872191
"3523",1346592.29887936
"3524",1346592.29887936
"3525",1310045.57526697
"3526",1310045.57526697
"3527",1233096.27462044
"3528",1219320.83751384
"3529",799024.163004672
"3530",799024.163004672
"3531",799024.163004672
"3532",799024.163004672
"3533",799024.163004672
"3534",799024.163004672
"3535",1258873.99821922
"3536",1258873.99821922
"3537",1258873.99821922
"3538",1258873.99821922
"3539",1258873.99821922
"3540",1295420.7218316
"3541",1323988.06022009
"3542",1435463.34778939
"3543",1518042.2003985
"3544",1518042.2003985
"3545",1518042.2003985
"3546",1450326.65872191
"3547",1346592.29887936
"3548",1346592.29887936
"3549",1310045.57526697
"3550",1310045.57526697
"3551",1233096.27462044
"3552",1219320.83751384
"3553",799024.163004672
"3554",799024.163004672
"3555",799024.163004672
"3556",799024.163004672
"3557",799024.163004672
"3558",799024.163004672
"3559",1258873.99821922
"3560",1258873.99821922
"3561",1258873.99821922
"3562",1258873.99821922
"3563",1258873.99821922
"3564",1295420.7218316
"3565",1435463.34778939
"3566",1518042.2003985
"3567",1570612.11196987
"3568",1570612.11196987
"3569",1570612.11196987
"3570",1570612.11196987
"3571",1369515.41433479
"3572",1310045.57526697
"3573",1310045.57526697
"3574",1310045.57526697
"3575",1233096.27462044
"3576",1219320.83751384
"3577",799024.163004672
"3578",799024.163004672
"3579",799024.163004672
"3580",799024.163004672
"3581",799024.163004672
"3582",799024.163004672
"3583",1258873.99821922
"3584",1258873.99821922
"3585",1258873.99821922
"3586",1258873.99821922
"3587",1258873.99821922
"3588",1258873.99821922
"3589",1295420.7218316
"3590",1258873.99821922
"3591",1258873.99821922
"3592",1258873.99821922
"3593",1258873.99821922
"3594",1302005.48608401
"3595",1310045.57526697
"3596",1310045.57526697
"3597",1310045.57526697
"3598",1310045.57526697
"3599",1233096.27462044
"3600",1219320.83751384
"3601",799024.163004672
"3602",799024.163004672
"3603",799024.163004672
"3604",799024.163004672
"3605",799024.163004672
"3606",799024.163004672
"3607",1258873.99821922
"3608",1258873.99821922
"3609",1258873.99821922
"3610",1258873.99821922
"3611",1258873.99821922
"3612",1295420.7218316
"3613",1295420.7218316
"3614",1295420.7218316
"3615",1323988.06022009
"3616",1323988.06022009
"3617",1323988.06022009
"3618",1361475.32515183
"3619",1346592.29887936
"3620",1310045.57526697
"3621",1310045.57526697
"3622",1310045.57526697
"3623",1233096.27462044
"3624",1219320.83751384
"3625",799024.163004672
"3626",799024.163004672
"3627",799024.163004672
"3628",799024.163004672
"3629",799024.163004672
"3630",799024.163004672
"3631",1258873.99821922
"3632",1258873.99821922
"3633",1258873.99821922
